Row ID,Ship Mode,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9391,Standard Class,Houston,Texas,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075
9392,First Class,Aurora,Illinois,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974
9393,Same Day,Denver,Colorado,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168
9394,First Class,New York City,New York,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0,157.4875
9395,First Class,New York City,New York,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396
9396,First Class,New York City,New York,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2,-10.0196
9397,First Class,New York City,New York,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346
9398,First Class,New York City,New York,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0,8.0548
9399,First Class,New York City,New York,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0,661.4559
9400,Standard Class,Arlington Heights,Illinois,Office Supplies,Art,Newell 332,14.112,6,0.2,1.2348
9401,Standard Class,Newport News,Virginia,Office Supplies,Envelopes,Staple envelope,31.12,4,0,14.6264
9402,Standard Class,Tucson,Arizona,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,0.9612
9403,Second Class,New York City,New York,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302
9404,Second Class,New York City,New York,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0,286.3836
9405,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,1.683
9406,First Class,Chicago,Illinois,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047
9407,First Class,Chicago,Illinois,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64
9408,Second Class,New York City,New York,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36
9409,Second Class,New York City,New York,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0,3.9831
9410,First Class,Philadelphia,Pennsylvania,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,1,0.7,-2.5093
9411,First Class,Philadelphia,Pennsylvania,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5,0.2,15.386
9412,Second Class,Glendale,Arizona,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,6.5435
9413,First Class,Los Angeles,California,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0
9414,First Class,Houston,Texas,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8,-11.5872
9415,Standard Class,Seattle,Washington,Technology,Phones,Motorola L703CM,249.584,2,0.2,15.599
9416,Standard Class,Seattle,Washington,Office Supplies,Paper,Xerox 1903,17.94,3,0,8.7906
9417,Standard Class,Seattle,Washington,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
9418,Standard Class,Fayetteville,North Carolina,Office Supplies,Paper,Xerox 2,10.368,2,0.2,3.6288
9419,Standard Class,Fayetteville,North Carolina,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338
9420,Second Class,Houston,Texas,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212
9421,Second Class,Houston,Texas,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,-56.0592
9422,Standard Class,San Francisco,California,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752
9423,Standard Class,San Francisco,California,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.803
9424,Standard Class,San Francisco,California,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797
9425,Standard Class,San Francisco,California,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95
9426,Second Class,New York City,New York,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1,420.588
9427,Standard Class,Seattle,Washington,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452
9428,Standard Class,Buffalo,New York,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98
9429,Standard Class,Huntsville,Texas,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.312
9430,Standard Class,Dallas,Texas,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497
9431,Standard Class,Dallas,Texas,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,0.3,-16.2613
9432,Same Day,Philadelphia,Pennsylvania,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,0.2,1.9926
9433,Standard Class,Peoria,Arizona,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264
9434,Standard Class,Peoria,Arizona,Office Supplies,Paper,Xerox 21,36.288,7,0.2,12.7008
9435,Standard Class,Peoria,Arizona,Office Supplies,Art,Newell 336,10.272,3,0.2,1.1556
9436,Standard Class,Peoria,Arizona,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,0.2,-31.6
9437,Same Day,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
9438,Standard Class,Oceanside,California,Office Supplies,Paper,Xerox 201,12.96,2,0,6.2208
9439,Standard Class,Philadelphia,Pennsylvania,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,4,0.4,-57.1152
9440,Standard Class,Chicago,Illinois,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,0.2,2.502
9441,Standard Class,New York City,New York,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,6.7252
9442,Second Class,Kent,Ohio,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,6.045
9443,Standard Class,Jacksonville,Florida,Office Supplies,Art,50 Colored Long Pencils,16.256,2,0.2,1.2192
9444,Standard Class,Jacksonville,Florida,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786
9445,First Class,Coppell,Texas,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
9446,Standard Class,Indianapolis,Indiana,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994
9447,Standard Class,Lawrence,Indiana,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146
9448,Standard Class,Tulsa,Oklahoma,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,0,138.417
9449,Standard Class,Redmond,Washington,Office Supplies,Labels,Avery 481,12.32,4,0,5.9136
9450,Standard Class,San Francisco,California,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,0.2,3.0128
9451,Standard Class,Spokane,Washington,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9,0,5.4504
9452,Standard Class,Los Angeles,California,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0,55.845
9453,Standard Class,Los Angeles,California,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2,26.5824
9454,Standard Class,Los Angeles,California,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0,13.6851
9455,Standard Class,Los Angeles,California,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2,-8.2764
9456,Second Class,Chattanooga,Tennessee,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,0.5,-1.8295
9457,Standard Class,Greensboro,North Carolina,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3,0.2,0.3399
9458,Standard Class,Greensboro,North Carolina,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,0.7,-10.05
9459,Standard Class,San Francisco,California,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0,41.934
9460,Standard Class,San Francisco,California,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985
9461,Second Class,New York City,New York,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
9462,Standard Class,Lakewood,California,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2,20.097
9463,Second Class,Louisville,Kentucky,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0,168.4704
9464,First Class,Columbus,Ohio,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048
9465,Standard Class,Newark,Delaware,Office Supplies,Labels,Avery 492,17.28,6,0,7.9488
9466,Standard Class,Seattle,Washington,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,1.598
9467,Second Class,New York City,New York,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,0.2,55.5822
9468,Second Class,New York City,New York,Furniture,Tables,Balt Split Level Computer Training Table,166.5,2,0.4,-66.6
9469,Second Class,New York City,New York,Office Supplies,Paper,Xerox 202,12.96,2,0,6.2208
9470,Second Class,New York City,New York,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,53.2608
9471,Second Class,New York City,New York,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0,3.9992
9472,Second Class,New York City,New York,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,0.2,3.7128
9473,Second Class,New York City,New York,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,0.1,24.2012
9474,Second Class,New York City,New York,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,0,38.532
9475,Second Class,Chicago,Illinois,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926
9476,Second Class,Chicago,Illinois,Office Supplies,Paper,Xerox 1988,173.488,7,0.2,54.215
9477,Second Class,Chicago,Illinois,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,-61.872
9478,Second Class,Chicago,Illinois,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237
9479,Standard Class,Oswego,Illinois,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2,4.1125
9480,Standard Class,Oswego,Illinois,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3,0.8,-6.5076
9481,Standard Class,Oswego,Illinois,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,0.8,-533.7325
9482,Standard Class,Dallas,Texas,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816
9483,Second Class,Philadelphia,Pennsylvania,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2,0.2,91.9954
9484,Standard Class,Los Angeles,California,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0,6.4944
9485,Second Class,Houston,Texas,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,-137.976
9486,Second Class,Houston,Texas,Office Supplies,Paper,Xerox 1962,30.816,9,0.2,9.63
9487,Same Day,Wheeling,West Virginia,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,3,0.3,-76.9536
9488,First Class,Paterson,New Jersey,Office Supplies,Fasteners,Stockwell Push Pins,6.54,3,0,2.1582
9489,First Class,Portland,Oregon,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12
9490,Standard Class,Huntsville,Alabama,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0,59.115
9491,Standard Class,San Francisco,California,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,0.2,682.5168
9492,Standard Class,San Francisco,California,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,0,3.1008
9493,Same Day,Oklahoma City,Oklahoma,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,0,19.08
9494,Standard Class,Broken Arrow,Oklahoma,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0,350.427
9495,Standard Class,Broken Arrow,Oklahoma,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0,5.346
9496,Standard Class,Mission Viejo,California,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0,46.8
9497,Standard Class,Mission Viejo,California,Office Supplies,Appliances,Staple holder,8.67,1,0,2.3409
9498,First Class,Greenwood,Indiana,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,0,2.0286
9499,First Class,Greenwood,Indiana,Office Supplies,Paper,Easy-staple paper,167.94,3,0,82.2906
9500,First Class,Greenwood,Indiana,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10,0,31.188
9501,Standard Class,Milwaukee,Wisconsin,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0,11.3148
9502,Standard Class,San Francisco,California,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0,8.01
9503,Standard Class,Rome,New York,Office Supplies,Art,Barrel Sharpener,32.13,9,0,8.3538
9504,Standard Class,Rome,New York,Office Supplies,Art,Newell 32,2.88,1,0,0.8064
9505,Standard Class,New York City,New York,Technology,Phones,Motorola L703CM,1091.93,7,0,272.9825
9506,Standard Class,New York City,New York,Office Supplies,Paper,Xerox 1908,111.96,2,0,54.8604
9507,Second Class,Dearborn Heights,Michigan,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,0,7.476
9508,Second Class,Dearborn Heights,Michigan,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0,18.09
9509,Second Class,Dearborn Heights,Michigan,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837
9510,Second Class,Dearborn Heights,Michigan,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,0,20.6946
9511,Standard Class,New York City,New York,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0,15.7194
9512,First Class,Chicago,Illinois,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896
9513,Second Class,Dallas,Texas,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,-6.0196
9514,Standard Class,Appleton,Wisconsin,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,0,544.4175
9515,Standard Class,Jacksonville,Florida,Office Supplies,Paper,Xerox 1887,91.056,6,0.2,31.8696
9516,Standard Class,Chicago,Illinois,Office Supplies,Art,Staples in misc. colors,54.208,14,0.2,8.8088
9517,Second Class,Bowling Green,Ohio,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3,0.4,4.0473
9518,Second Class,Bowling Green,Ohio,Office Supplies,Labels,Avery 474,6.912,3,0.2,2.5056
9519,Second Class,Bowling Green,Ohio,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,0.2,48.9942
9520,Second Class,San Francisco,California,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,0,22.7024
9521,Standard Class,Los Angeles,California,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,0,3.7208
9522,Standard Class,Chicago,Illinois,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,0.2,36.4473
9523,Standard Class,Chicago,Illinois,Office Supplies,Paper,Xerox 229,15.552,3,0.2,5.4432
9524,Standard Class,Chicago,Illinois,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2,-7.7406
9525,First Class,Seattle,Washington,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,0.2,29.372
9526,First Class,Seattle,Washington,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98
9527,First Class,Seattle,Washington,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3,0.2,-7.0146
9528,First Class,Seattle,Washington,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6,0.2,60.4632
9529,First Class,Seattle,Washington,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,3.0212
9530,Same Day,Beaumont,Texas,Office Supplies,Storage,Iris Project Case,12.768,2,0.2,0.9576
9531,Standard Class,Seattle,Washington,Office Supplies,Paper,Easy-staple paper,52.76,2,0,24.2696
9532,Standard Class,Dallas,Texas,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,2,0.2,5.5616
9533,Standard Class,New York City,New York,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,0.1,80.7772
9534,Standard Class,New York City,New York,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7,0,12.6077
9535,Standard Class,New York City,New York,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,0,1.3392
9536,Standard Class,New York City,New York,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,0.2,3.2832
9537,Second Class,Chicago,Illinois,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,0.6,-6.8634
9538,First Class,San Francisco,California,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,0.15,84.294
9539,First Class,Providence,Rhode Island,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,0,7.774
9540,First Class,Providence,Rhode Island,Office Supplies,Paper,Xerox 191,39.96,2,0,18.7812
9541,Second Class,Phoenix,Arizona,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972
9542,Standard Class,Houston,Texas,Office Supplies,Labels,Avery 505,35.52,3,0.2,13.32
9543,Standard Class,Houston,Texas,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5,0.8,-9.6565
9544,Standard Class,Houston,Texas,Office Supplies,Paper,Xerox 1906,56.704,2,0.2,19.1376
9545,Standard Class,Houston,Texas,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32,-114.0174
9546,Standard Class,Columbus,Indiana,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891
9547,Standard Class,Columbus,Indiana,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0,35.6636
9548,Second Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1900,6.848,2,0.2,2.14
9549,Second Class,Philadelphia,Pennsylvania,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,0.7,-3.855
9550,Second Class,Philadelphia,Pennsylvania,Office Supplies,Appliances,Harmony Air Purifier,453.6,3,0.2,90.72
